Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kyrgyz Republic,World,Transportation,Export,Export(US$ Mil),            112.32,,             99.60,            140.25,             69.39,             36.72,             31.69,             32.50,             42.33,             23.74,             18.54,             14.83,             14.52,             21.16,             26.49,             14.90,,,,              7.98,              7.46,,,,,,,
Kyrgyz Republic,World,Vegetable,Export,Export(US$ Mil),             73.78,,            166.76,            147.65,            138.61,            105.15,             93.13,            106.42,             89.44,             44.78,             21.82,             26.20,             18.96,             20.14,             13.34,             14.91,,,,             43.08,             28.13,,,,,,,
Kyrgyz Republic,World,Wood,Export,Export(US$ Mil),              5.04,,              9.86,             10.20,              9.79,              6.32,              7.99,              7.93,              5.68,              5.49,              2.78,              3.00,              1.78,              0.95,              1.51,              0.98,,,,              1.83,              1.28,,,,,,,
Kyrgyz Republic,World,All Products,Export,Exports (in US$ Mil),           1441.47,,           1773.23,           1683.24,           1978.93,           1488.40,           1178.27,           1617.56,           1134.18,            794.07,            672.01,            718.72,            581.73,            460.31,            476.15,            504.49,,,,            507.07,            412.04,,,,,,,
Kyrgyz Republic,World,Capital goods,Import,Import(US$ Mil),            750.36,,           1106.15,           1020.79,            711.09,            575.98,            478.59,            607.25,            476.03,            401.79,            196.75,            173.87,            120.61,            124.04,             88.25,            135.58,,,,            204.07,             90.38,,,,,,,
Kyrgyz Republic,World,Consumer goods,Import,Import(US$ Mil),           2031.99,,           3366.32,           3088.38,           2559.07,           1900.38,           1020.94,           1141.11,           1343.49,            950.08,            623.00,            509.76,            410.13,            297.39,            245.03,            261.40,,,,            330.98,            262.71,,,,,,,
Kyrgyz Republic,World,Intermediate goods,Import,Import(US$ Mil),            933.85,,           1151.65,            928.49,            703.57,            465.96,            460.21,            562.94,            380.77,            253.27,            204.19,            196.06,            127.37,            109.48,            102.75,             95.30,,,,            226.78,            113.43,,,,,,,
Kyrgyz Republic,World,Raw materials,Import,Import(US$ Mil),            238.18,,            338.05,            304.06,            262.85,            258.47,            206.21,            321.38,            208.03,            112.39,             83.06,             61.23,             57.48,             48.34,             31.21,             61.81,,,,             75.86,             55.82,,,,,,,
Kyrgyz Republic,World,All Products,Import,Imports (in US$ Mil),           4068.08,,           5983.02,           5373.18,           4260.69,           3222.64,           2973.87,           4072.33,           2416.99,           1718.20,           1107.82,            940.92,            716.95,            579.35,            467.24,            554.11,,,,            837.93,            522.36,,,,,,,
Kyrgyz Republic,...,...,Development,"GNI per capita, Atlas method (current US$)",   1180.00,   1250.00,   1190.00,   1040.00,    880.00,    850.00,    860.00,    760.00,    610.00,    500.00,    450.00,    400.00,    340.00,    290.00,    280.00,    280.00,    300.00,    360.00,    390.00,    390.00,    360.00,    370.00,    450.00,    520.00,,,,
Kyrgyz Republic,...,...,Trade Indicator,HH Market concentration index,      0.23,,      0.19,      0.21,      0.23,      0.20,      0.35,      0.32,      0.25,      0.24,      0.21,      0.20,      0.15,      0.16,      0.18,      0.18,,,,      0.23,      0.31,,,,,,,
Kyrgyz Republic,...,...,Trade Indicator,Index of export market penetration,      1.42,,      1.46,      1.50,      1.50,      1.48,      1.49,      1.51,      1.48,      1.46,      1.54,      1.59,      1.50,      1.48,      1.47,      1.44,,,,      1.49,      1.62,,,,,,,
Kyrgyz Republic,...,...,Development,Trade (% of GDP),    110.79,    125.13,    134.03,    139.68,    136.18,    133.23,    133.38,    146.11,    137.06,    120.75,     95.08,     93.82,     83.93,     82.92,     73.75,     89.43,     99.20,     94.51,     84.48,     87.30,     71.83,     73.83,     74.71,     83.18,     71.96,     78.75,,
Kyrgyz Republic,...,...,Development,Trade Balance (% of GDP),    -36.25,    -50.23,    -49.53,    -50.87,    -27.10,    -30.12,    -23.98,    -39.01,    -31.23,    -37.31,    -18.47,     -8.70,     -6.57,     -3.76,     -0.30,     -5.74,    -14.79,    -21.54,     -7.90,    -25.82,    -12.89,     -6.31,     -7.64,    -12.01,     -1.30,    -20.35,,
Kyrgyz Republic,...,...,Development,Trade in services (% of GDP),     28.59,     28.76,     29.55,     34.98,     29.43,     29.23,     29.52,     33.39,     33.90,     29.58,     22.34,     19.55,     16.56,     18.00,     13.61,     15.35,     17.62,     14.49,     12.23,     15.35,     14.10,      6.17,      2.93,,,,,
Kyrgyz Republic,Afghanistan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,     10.44,      9.41,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      5.95,      5.33,,,,,,,,,,,,,,,
Kyrgyz Republic,Canada,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,      5.07,,,,,,,,
Kyrgyz Republic,China,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      3.65,,,,,,      4.80,      3.95,,,      8.72,,      8.75,,,,      7.18,     16.62,,,,,,,
Kyrgyz Republic,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     25.30,,     23.94,     22.52,     21.68,     20.68,     20.76,     17.88,     14.71,     14.30,      9.29,      8.51,     10.83,     10.19,     10.38,      6.65,,,,,,,,,,,,
Kyrgyz Republic,Cuba,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,      4.35,,,,,,,
Kyrgyz Republic,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      6.69,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,     19.82,     28.66,,,,,,,,,,,,
Kyrgyz Republic,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,      3.90,,,,      3.39,      8.25,,,,      5.58,,,,,,,,,,,,,,,,
Kyrgyz Republic,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,      4.30,      4.02,      3.86,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,Kazakhstan,All Products,Export,Partner share(%)-Top 5 Export Partner,     15.80,,     21.57,     24.06,     14.64,     12.21,     10.12,     11.38,     18.04,     20.48,     17.28,     12.15,      9.82,      7.98,      8.19,,,,,     22.28,     16.32,,,,,,,
Kyrgyz Republic,Kazakhstan,All Products,Import,Partner share(%)-Top 5 Import Partner,     16.65,,      9.28,      9.65,      9.64,     11.96,      9.25,      9.25,     12.93,     11.63,     16.29,     21.56,     23.84,     20.12,     17.50,     10.35,,,,     16.67,     21.54,,,,,,,
Kyrgyz Republic,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,     10.91,,      8.61,     13.02,     14.37,     17.32,     15.75,     19.18,     20.69,     19.37,     20.00,     19.16,     16.67,     17.24,     13.54,     12.90,,,,     26.56,     25.86,,,,,,,
Kyrgyz Republic,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,     31.26,,     33.25,     33.21,     33.55,     33.63,     36.64,     36.64,     40.49,     37.96,     34.21,     31.20,     24.56,     20.12,     18.19,     23.92,,,,     20.82,     21.89,,,,,,,
Kyrgyz Republic,Switzerland,All Products,Export,Partner share(%)-Top 5 Export Partner,     39.00,,     28.94,     32.55,     44.15,     26.06,     37.75,     27.23,     19.94,     26.16,      9.71,     14.16,     20.26,     20.94,     26.08,      6.76,,,,,,,,,,,,
Kyrgyz Republic,Turkey,All Products,Import,Partner share(%)-Top 5 Import Partner,      4.04,,,,,,,,,,,,,,,,,,,      5.68,      7.34,,,,,,,
Kyrgyz Republic,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.87,,     12.52,,      7.58,     20.30,      8.63,,,,     25.75,     26.34,     24.81,     14.95,,,,,,,,,,,,,,
Kyrgyz Republic,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,      6.64,,,,,,,
Kyrgyz Republic,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      6.07,,,,,,,,,,,,,,      3.48,,,,,,,,
Kyrgyz Republic,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.00,,,      4.71,      4.94,      5.93,,,      3.96,      5.68,      6.07,,      6.68,      8.17,      5.73,      9.70,,,,,,,,,,,,
Kyrgyz Republic,Uzbekistan,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.59,,      8.97,     11.30,      6.29,,     14.14,     14.35,      7.55,,,,,,     10.08,     17.72,,,,     23.04,     17.19,,,,,,,
Kyrgyz Republic,Uzbekistan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      2.91,      3.85,      3.93,      5.00,      3.78,      5.43,      5.51,      5.47,     10.38,     14.28,     13.46,,,,     15.70,     17.02,,,,,,,
Kyrgyz Republic,World,All Products,Trade Indicator,Country Growth (%),     -9.98,,     15.24,     17.72,    -15.12,     31.59,    -16.27,     15.13,     14.78,      7.63,      0.96,     13.58,     19.49,     -8.04,    -11.70,      1.39,,,,     26.41,     35.03,,,,,,,
