Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Footwear,Export,Export(US$ Mil),          93672.15,          94898.05,          85426.00,          79096.35,          72446.84,          61075.79,          48454.57,          52922.78,          46564.80,          41704.98,          37543.07,          32566.12,          29065.66,          26378.92,          25810.22,          26471.41,          22977.43,          22980.21,          25676.68,          25080.73,          24843.99,          22598.50,          20315.24,          11733.74,           6775.72,           6539.84,           5101.02,           4181.95
,World,Fuels,Export,Export(US$ Mil),         259205.90,         379887.25,         391081.02,         405832.55,         399300.09,         292583.41,         216638.98,         316795.01,         203639.68,         186159.27,         151240.62,         114395.57,          85170.99,          71744.14,          73185.71,          75528.78,          49300.07,          47634.80,          62516.03,          56677.76,          46233.76,          43844.03,          44356.83,          44254.21,          38390.61,          36189.22,          27357.95,           6210.98
,World,Hides and Skins,Export,Export(US$ Mil),          53575.09,          54264.40,          54374.43,          50031.30,          47537.58,          38373.28,          29349.24,          33948.05,          32034.45,          30317.97,          30050.74,          27749.93,          24186.89,          21263.62,          21487.48,          20991.28,          17667.28,          17582.75,          19578.89,          19121.02,          18848.88,          16999.03,          14454.42,           8346.47,           5343.68,           5564.91,           5526.05,           4133.10
,World,Intermediate goods,Export,Export(US$ Mil),         976147.04,        1075506.13,        1060936.71,        1037478.56,        1027855.29,         826998.23,         624503.76,         798895.67,         688573.71,         576533.84,         478078.30,         424651.44,         332086.46,         276435.05,         258215.36,         278032.80,         241351.29,         243414.00,         262999.33,         248660.44,         250201.98,         201247.62,         173747.92,         135570.72,         108253.20,          98046.77,          95407.07,          67051.42
,World,Mach and Elec,Export,Export(US$ Mil),        2106752.63,        2146114.98,        2091417.99,        1997480.28,        1926218.70,        1755329.54,        1364062.55,        1592585.01,        1493894.29,        1305763.72,        1131991.29,         997850.88,         789395.28,         648991.99,         588003.74,         673891.20,         540465.22,         481742.27,         511109.86,         496154.15,         488694.40,         395662.58,         321329.75,         249594.83,         215131.33,         189843.66,         176029.80,         135161.78
,World,Metals,Export,Export(US$ Mil),         340408.67,         373604.03,         344368.52,         349966.80,         354265.86,         289752.92,         213907.64,         330657.85,         280639.16,         224018.60,         169771.15,         140900.39,          97849.62,          80265.91,          74331.22,          81480.78,          70060.42,          72284.23,          76167.78,          70412.65,          76049.98,          57916.80,          52370.60,          43491.38,          37264.57,          35057.72,          37929.09,          31196.19
,World,Minerals,Export,Export(US$ Mil),          64666.45,          91214.00,         100104.12,          86514.35,          98308.39,          73596.48,          42631.63,          48572.11,          37533.92,          31661.34,          23633.59,          15163.82,          12393.29,          10404.57,          10714.50,          11171.93,           9219.31,          10375.01,          10597.24,          10349.26,           9027.71,           6878.07,           6634.75,           6788.04,           5724.83,           5278.55,           4807.32,           3282.34
,World,Miscellaneous,Export,Export(US$ Mil),         491666.01,         508494.02,         495409.64,         491814.38,         447496.09,         405007.80,         312355.32,         376220.78,         316159.96,         274715.42,         238168.11,         201934.72,         164740.81,         142943.28,         139682.46,         149911.36,         126197.89,         121381.12,         124170.84,         107687.83,         105219.20,          88633.71,          76851.71,          52153.29,          41745.94,          36681.99,          33454.42,          28131.14
,World,Plastic or Rubber,Export,Export(US$ Mil),         235967.24,         261022.69,         260393.16,         258205.71,         256849.19,         206442.10,         147425.97,         174540.10,         156160.68,         136141.27,         115370.59,          96401.78,          76027.52,          63216.57,          56384.58,          61766.77,          52652.30,          50151.63,          53243.72,          51607.02,          53185.56,          39656.80,          33015.64,          24424.63,          20232.10,          18587.59,          18069.03,          10416.25
,World,Raw materials,Export,Export(US$ Mil),         275488.93,         346997.08,         362887.66,         366573.90,         386466.31,         295578.06,         214491.15,         261525.55,         196228.88,         181481.58,         152321.19,         125479.50,         101633.42,          89896.47,          88105.08,          88269.70,          67891.56,          70436.67,          81270.59,          79894.55,          73583.69,          67854.47,          61314.69,          62614.70,          49195.46,          48461.98,          46166.80,          20080.42
