Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Myanmar,World,Stone and Glass,Export,Export(US$ Mil),            699.27,           1093.44,,            395.51,           1216.98,           1871.26,,,,,,,,,,,,,,,,,,             19.40,,,,
Myanmar,World,Textiles and Clothing,Export,Export(US$ Mil),           1079.29,           1064.24,,            860.46,            499.04,            349.28,,,,,,,,,,,,,,,,,,             16.27,,,,
Myanmar,World,Transportation,Export,Export(US$ Mil),              3.31,              2.63,,             18.21,              4.12,              2.11,,,,,,,,,,,,,,,,,,              0.08,,,,
Myanmar,World,Vegetable,Export,Export(US$ Mil),           2867.02,           2450.67,,           2316.37,           1839.41,           1146.64,,,,,,,,,,,,,,,,,,            194.69,,,,
Myanmar,World,Wood,Export,Export(US$ Mil),            332.45,            415.70,,           2043.99,            606.34,            592.42,,,,,,,,,,,,,,,,,,            148.31,,,,
Myanmar,World,All Products,Export,Exports (in US$ Mil),          12197.24,          11451.86,,           9053.44,           8127.87,           7625.24,,,,,,,,,,,,,,,,,,            449.38,,,,
Myanmar,World,Capital goods,Import,Import(US$ Mil),           6279.95,           4504.17,,           1798.17,           2387.76,           1104.47,,,,,,,,,            835.20,,,,,,,,,            205.53,,,,
Myanmar,World,Consumer goods,Import,Import(US$ Mil),           5231.04,           5458.31,,           3044.69,           3429.88,           1663.88,,,,,,,,,            804.54,,,,,,,,,            201.42,,,,
Myanmar,World,Intermediate goods,Import,Import(US$ Mil),           4724.52,           4587.92,,           2535.45,           2426.24,           1353.97,,,,,,,,,            974.20,,,,,,,,,            203.39,,,,
Myanmar,World,Raw materials,Import,Import(US$ Mil),            323.11,            372.32,,            428.08,            189.31,             41.98,,,,,,,,,            245.98,,,,,,,,,              7.65,,,,
Myanmar,World,All Products,Import,Imports (in US$ Mil),          16906.77,          16220.18,,           7849.40,           8571.17,           4164.32,,,,,,,,,           2896.28,,,,,,,,,            618.43,,,,
Myanmar,...,...,Development,"GNI per capita, Atlas method (current US$)",   1190.00,   1240.00,   1230.00,   1160.00,   1020.00,    860.00,    650.00,    480.00,    360.00,    300.00,    270.00,    230.00,    190.00,    170.00,,,,,,,,,,,,,,
Myanmar,...,...,Trade Indicator,HH Market concentration index,      0.24,      0.44,,      0.23,      0.21,      0.23,,,,,,,,,      0.13,,,,,,,,,      0.13,,,,
