rundate,this_period,last_period,group_name,airport_1_name,airport_2_name,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
12/04/2019 14:38,201902,201802,Other Reporting Airports,ISLE OF MAN,EDINBURGH,340,340,0,339,339,0,0.29499
12/04/2019 14:38,201902,201802,Other Reporting Airports,ISLE OF MAN,GATWICK,14302,14302,0,13209,13209,0,8.27466
12/04/2019 14:38,201902,201802,Other Reporting Airports,ISLE OF MAN,GLASGOW,0,0,0,200,200,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,ISLE OF MAN,LIVERPOOL (JOHN LENNON),19808,19808,0,18685,18685,0,6.01017
12/04/2019 14:38,201902,201802,Other Reporting Airports,ISLE OF MAN,LONDON CITY,4344,4344,0,4574,4574,0,-5.02842
12/04/2019 14:38,201902,201802,Other Reporting Airports,ISLE OF MAN,MANCHESTER,12425,12425,0,12007,12007,0,3.4813
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,BIRMINGHAM,3147,3147,0,4311,4311,0,-27.0007
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,BRISTOL,1274,1274,0,1578,1578,0,-19.26489
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,CARDIFF WALES,868,868,0,937,937,0,-7.36393
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,DONCASTER SHEFFIELD,698,698,0,652,652,0,7.05521
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,EAST MIDLANDS INTERNATIONAL,1521,1521,0,2330,2330,0,-34.72103
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,EXETER,2191,2191,0,3177,3177,0,-31.03557
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,GATWICK,49729,49729,0,47821,47821,0,3.98988
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,GLASGOW,1809,1809,0,2147,2147,0,-15.7429
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,GUERNSEY,8362,8362,0,6797,6797,0,23.02486
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,LIVERPOOL (JOHN LENNON),11281,11281,0,7989,7989,0,41.20666
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,LONDON CITY,2128,2128,0,2286,2286,0,-6.91164
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,MANCHESTER,2501,2501,0,2630,2630,0,-4.90494
12/04/2019 14:38,201902,201802,Other Reporting Airports,JERSEY,SOUTHAMPTON,10567,10567,0,11836,11836,0,-10.72153
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,ABERDEEN,3903,3903,0,4737,4737,0,-17.60608
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,DUNDEE,17,17,0,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,EDAY,56,56,0,75,75,0,-25.33333
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,EDINBURGH,3088,3088,0,2461,2461,0,25.47745
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,GLASGOW,1309,1309,0,1086,1086,0,20.53407
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,INVERNESS,566,566,0,526,526,0,7.60456
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,NORTH RONALDSAY,345,345,0,376,376,0,-8.24468
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,PAPA WESTRAY,349,349,0,344,344,0,1.45349
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,SANDAY,297,297,0,246,246,0,20.73171
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,STRONSAY,333,333,0,313,313,0,6.38978
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,SUMBURGH,508,508,0,581,581,0,-12.56454
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,WESTRAY,281,281,0,267,267,0,5.24345
12/04/2019 14:38,201902,201802,Other Reporting Airports,KIRKWALL,WICK JOHN O GROATS,50,50,0,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,LEEDS BRADFORD,ABERDEEN,0,0,0,1064,1064,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,LEEDS BRADFORD,BELFAST CITY (GEORGE BEST),12957,12957,0,13037,13037,0,-0.61364
12/04/2019 14:38,201902,201802,Other Reporting Airports,LEEDS BRADFORD,HEATHROW,7586,7586,0,9971,9971,0,-23.91937
12/04/2019 14:38,201902,201802,Other Reporting Airports,LEEDS BRADFORD,LONDON CITY,41,41,0,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,LEEDS BRADFORD,NEWQUAY,1535,1535,0,1392,1392,0,10.27299
12/04/2019 14:38,201902,201802,Other Reporting Airports,LEEDS BRADFORD,SOUTHAMPTON,2121,2121,0,2635,2635,0,-19.50664
12/04/2019 14:38,201902,201802,Other Reporting Airports,LERWICK (TINGWALL),FAIR ISLE,138,138,0,136,136,0,1.47059
12/04/2019 14:38,201902,201802,Other Reporting Airports,LERWICK (TINGWALL),FOULA,59,59,0,85,85,0,-30.58824
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BELFAST CITY (GEORGE BEST),0,0,0,1524,1524,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BELFAST INTERNATIONAL,43567,43567,0,41637,41637,0,4.6353
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),BOURNEMOUTH,75,0,75,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),CARDIFF WALES,37,0,37,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),CITY OF DERRY (EGLINTON),5108,5108,0,5277,5277,0,-3.20258
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),HEATHROW,0,0,0,3,3,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),ISLE OF MAN,19879,19879,0,18730,18730,0,6.13454
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),JERSEY,11195,11195,0,8288,8288,0,35.07481
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),LONDON CITY,86,0,86,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),LUTON,260,177,83,77,0,77,237.66234
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),MANCHESTER,0,0,0,1,1,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),SOUTHAMPTON,0,0,0,94,0,94,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),SOUTHEND,37,0,37,34,0,34,8.82353
12/04/2019 14:38,201902,201802,Other Reporting Airports,LIVERPOOL (JOHN LENNON),STANSTED,0,0,0,103,0,103,-100
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,ABERDEEN,834,834,0,4106,4106,0,-79.68826
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,BELFAST CITY (GEORGE BEST),15786,15786,0,10742,10742,0,46.95587
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,EDINBURGH,40204,40204,0,35299,35299,0,13.89558
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,EXETER,2843,2843,0,2646,2646,0,7.4452
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,GLASGOW,17796,17796,0,14953,14953,0,19.01291
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,ISLE OF MAN,4551,4551,0,4599,4599,0,-1.04371
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,JERSEY,2271,2271,0,2286,2286,0,-0.65617
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,MANCHESTER,177,177,0,262,262,0,-32.44275
12/04/2019 14:38,201902,201802,London Area Airports,LONDON CITY,NEWCASTLE,1552,1552,0,0,0,0,0
12/04/2019 14:38,201902,201802,London Area Airports,LUTON,ABERDEEN,5963,5963,0,5736,5736,0,3.95746
12/04/2019 14:38,201902,201802,London Area Airports,LUTON,BELFAST INTERNATIONAL,26231,26231,0,26705,26705,0,-1.77495
12/04/2019 14:38,201902,201802,London Area Airports,LUTON,EDINBURGH,23385,23385,0,23141,23141,0,1.05441
12/04/2019 14:38,201902,201802,London Area Airports,LUTON,GLASGOW,18802,18802,0,18872,18872,0,-0.37092
12/04/2019 14:38,201902,201802,London Area Airports,LUTON,INVERNESS,8156,8156,0,7514,7514,0,8.54405
12/04/2019 14:38,201902,201802,London Area Airports,LUTON,MANCHESTER,436,150,286,238,0,238,83.19328
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,ABERDEEN,15372,15372,0,14285,14285,0,7.60938
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,BELFAST CITY (GEORGE BEST),19078,19078,0,20512,20512,0,-6.99103
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,BELFAST INTERNATIONAL,42605,42605,0,23450,23450,0,81.68443
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,BIRMINGHAM,31,31,0,28,28,0,10.71429
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,CAMBRIDGE,285,285,0,254,254,0,12.20472
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,CARDIFF WALES,84,44,40,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,EDINBURGH,8196,8196,0,7591,7591,0,7.96996
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,EXETER,10102,10102,0,9293,9293,0,8.70548
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,GATWICK,158,158,0,35,0,35,351.42857
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,GLASGOW,3119,3119,0,4431,4431,0,-29.60957
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,GUERNSEY,4011,4011,0,3929,3929,0,2.08705
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,HEATHROW,49545,49545,0,52712,52712,0,-6.00812
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,INVERNESS,3853,3853,0,3952,3952,0,-2.50506
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,ISLE OF MAN,12409,12409,0,11988,11988,0,3.51185
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,JERSEY,2485,2485,0,2698,2698,0,-7.89474
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,LIVERPOOL (JOHN LENNON),141,141,0,172,172,0,-18.02326
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,LONDON CITY,177,177,0,262,262,0,-32.44275
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,LUTON,390,151,239,232,0,232,68.10345
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,NEWQUAY,4736,4736,0,4327,4327,0,9.45228
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,NORWICH,1453,1453,0,1397,1397,0,4.00859
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,SOUTHAMPTON,13723,13723,0,16112,16112,0,-14.82746
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,SOUTHEND,0,0,0,3648,3648,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,MANCHESTER,STANSTED,0,0,0,38,0,38,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,ABERDEEN,1783,1757,26,1423,1383,40,25.29866
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,BELFAST CITY (GEORGE BEST),0,0,0,574,574,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,BELFAST INTERNATIONAL,20770,20770,0,19897,19897,0,4.3876
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,BIGGIN HILL,0,0,0,41,0,41,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,BIRMINGHAM,42,0,42,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,BOURNEMOUTH,0,0,0,80,0,80,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,BRISTOL,13965,13965,0,14356,14202,154,-2.7236
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,CARDIFF WALES,448,448,0,972,972,0,-53.90947
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,EXETER,2977,2977,0,2833,2833,0,5.08295
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,HEATHROW,33121,33121,0,38921,38921,0,-14.90198
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,ISLE OF MAN,0,0,0,43,43,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,LONDON CITY,1348,1348,0,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,LUTON,80,0,80,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,MANCHESTER,0,0,0,80,0,80,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWCASTLE,SOUTHAMPTON,8552,8552,0,8876,8876,0,-3.65029
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWQUAY,GATWICK,13334,13334,0,12857,12857,0,3.71004
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWQUAY,ISLES OF SCILLY (ST.MARYS),402,402,0,520,520,0,-22.69231
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWQUAY,LEEDS BRADFORD,1566,1566,0,1432,1432,0,9.35754
12/04/2019 14:38,201902,201802,Other Reporting Airports,NEWQUAY,MANCHESTER,4812,4812,0,4383,4383,0,9.78782
12/04/2019 14:38,201902,201802,Other Reporting Airports,NORWICH,ABERDEEN,3560,3560,0,3010,3010,0,18.27243
12/04/2019 14:38,201902,201802,Other Reporting Airports,NORWICH,BRISTOL,45,0,45,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,NORWICH,EDINBURGH,1751,1751,0,1776,1776,0,-1.40766
12/04/2019 14:38,201902,201802,Other Reporting Airports,NORWICH,EXETER,2062,2062,0,2041,2041,0,1.02891
12/04/2019 14:38,201902,201802,Other Reporting Airports,NORWICH,MANCHESTER,1435,1435,0,1389,1389,0,3.31174
12/04/2019 14:38,201902,201802,Other Reporting Airports,PRESTWICK,SUMBURGH,0,0,0,43,0,43,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,ABERDEEN,380,380,0,2173,2173,0,-82.51266
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,ALDERNEY,1152,1152,0,1099,1099,0,4.82257
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,BELFAST CITY (GEORGE BEST),8312,8312,0,8917,8917,0,-6.78479
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,EAST MIDLANDS INTERNATIONAL,45,0,45,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,EDINBURGH,14181,14181,0,13961,13961,0,1.57582
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,GLASGOW,13424,13424,0,11932,11932,0,12.50419
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,GUERNSEY,6432,6432,0,7424,7424,0,-13.36207
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,JERSEY,10897,10897,0,12030,12030,0,-9.41812
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,LEEDS BRADFORD,2080,2080,0,1108,1108,0,87.72563
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,LIVERPOOL (JOHN LENNON),0,0,0,94,0,94,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,MANCHESTER,13764,13724,40,16418,16380,38,-16.16518
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,NEWCASTLE,8491,8491,0,8945,8945,0,-5.07546
12/04/2019 14:38,201902,201802,Other Reporting Airports,SOUTHAMPTON,PRESTWICK,67,67,0,0,0,0,0
12/04/2019 14:38,201902,201802,London Area Airports,SOUTHEND,EDINBURGH,40,40,0,0,0,0,0
12/04/2019 14:38,201902,201802,London Area Airports,SOUTHEND,GLASGOW,0,0,0,2390,2390,0,-100
12/04/2019 14:38,201902,201802,London Area Airports,SOUTHEND,MANCHESTER,0,0,0,3603,3603,0,-100
12/04/2019 14:38,201902,201802,London Area Airports,SOUTHEND,STANSTED,2,2,0,0,0,0,0
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,BELFAST INTERNATIONAL,59358,59358,0,31924,31924,0,85.93535
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,BIRMINGHAM,0,0,0,161,161,0,-100
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,CITY OF DERRY (EGLINTON),1874,1874,0,3638,3638,0,-48.48818
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,DUNDEE,1503,1503,0,1414,1414,0,6.2942
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,EDINBURGH,70997,70997,0,29387,29387,0,141.59322
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,GLASGOW,22456,22456,0,21060,21060,0,6.62868
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,GUERNSEY,1236,1236,0,1308,1308,0,-5.50459
12/04/2019 14:38,201902,201802,London Area Airports,STANSTED,SOUTHEND,15,15,0,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,STORNOWAY,ABERDEEN,0,0,0,410,410,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,STORNOWAY,BENBECULA,706,706,0,685,685,0,3.06569
12/04/2019 14:38,201902,201802,Other Reporting Airports,STORNOWAY,EDINBURGH,1189,1189,0,994,994,0,19.61771
12/04/2019 14:38,201902,201802,Other Reporting Airports,STORNOWAY,GLASGOW,5016,5016,0,5793,5793,0,-13.41274
12/04/2019 14:38,201902,201802,Other Reporting Airports,STORNOWAY,INVERNESS,2166,2166,0,1782,1782,0,21.54882
12/04/2019 14:38,201902,201802,Other Reporting Airports,SUMBURGH,ABERDEEN,5042,5042,0,5761,5761,0,-12.48047
12/04/2019 14:38,201902,201802,Other Reporting Airports,SUMBURGH,DUNDEE,25,25,0,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,SUMBURGH,EDINBURGH,2463,2463,0,2600,2600,0,-5.26923
12/04/2019 14:38,201902,201802,Other Reporting Airports,SUMBURGH,FAIR ISLE,0,0,0,5,5,0,-100
12/04/2019 14:38,201902,201802,Other Reporting Airports,SUMBURGH,GLASGOW,1630,1630,0,1949,1949,0,-16.36737
12/04/2019 14:38,201902,201802,Other Reporting Airports,SUMBURGH,KIRKWALL,1145,1145,0,1280,1280,0,-10.54688
12/04/2019 14:38,201902,201802,Other Reporting Airports,TIREE,BENBECULA,5,5,0,0,0,0,0
12/04/2019 14:38,201902,201802,Other Reporting Airports,TIREE,COLL,55,55,0,31,31,0,77.41935
12/04/2019 14:38,201902,201802,Other Reporting Airports,TIREE,GLASGOW,630,630,0,601,601,0,4.82529
12/04/2019 14:38,201902,201802,Other Reporting Airports,TIREE,OBAN (NORTH CONNEL),27,27,0,42,42,0,-35.71429
12/04/2019 14:38,201902,201802,Other Reporting Airports,WICK JOHN O GROATS,ABERDEEN,483,483,0,653,653,0,-26.03369
12/04/2019 14:38,201902,201802,Other Reporting Airports,WICK JOHN O GROATS,EDINBURGH,521,521,0,573,573,0,-9.07504
12/04/2019 14:38,201902,201802,Other Reporting Airports,WICK JOHN O GROATS,KIRKWALL,25,25,0,0,0,0,0

