Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Hides and Skins,Export,Export Product share(%),      0.08,      0.09,      0.08,      0.08,      0.08,      0.09,      0.09,      0.07,      0.09,      0.10,      0.10,      0.13,      0.16,      0.18,      0.18,      0.15,      0.16,      0.22,      0.36,      0.22,      0.25,      0.25,      0.18,      0.09,      0.08,      0.01,      0.00,
,World,Intermediate goods,Export,Export Product share(%),     14.20,     11.38,     11.69,     12.30,      8.86,      9.22,      9.42,     11.00,     10.39,      8.21,     10.47,      9.44,      9.59,     10.20,     10.62,      9.83,     12.63,     17.54,     19.62,     16.03,     18.26,     10.71,      7.60,      8.94,      7.68,      1.83,      2.58,
,World,Mach and Elec,Export,Export Product share(%),      5.14,      6.26,      5.78,      5.44,      3.13,      3.72,      4.90,      3.53,      3.41,      3.80,      4.31,      3.96,      4.32,      4.39,      4.78,      4.93,      7.43,      8.81,      9.94,      6.77,      6.72,      2.66,      2.01,      1.18,      0.96,      0.61,      0.97,
,World,Metals,Export,Export Product share(%),      2.70,      2.19,      2.01,      2.21,      1.75,      1.89,      2.14,      1.87,      1.88,      2.10,      2.03,      2.04,      1.92,      2.04,      2.07,      2.00,      2.26,      2.34,      2.56,      1.99,      2.43,      1.63,      1.49,      1.53,      1.55,      1.17,      1.86,
,World,Minerals,Export,Export Product share(%),      0.65,      0.47,      0.51,      0.64,      0.75,      0.72,      0.55,      0.72,      0.46,      0.55,      0.49,      0.55,      0.61,      0.80,      0.62,      0.54,      0.86,      1.15,      1.46,      0.82,      1.03,      1.13,      0.86,      0.46,      0.36,      0.01,      0.01,
,World,Miscellaneous,Export,Export Product share(%),     21.58,     10.65,      8.64,      7.55,      7.26,      7.36,     10.45,      6.25,      7.47,      6.32,      7.18,      8.62,      9.32,      8.14,      3.43,      2.76,      1.95,      1.90,      2.20,      1.28,      1.65,      0.47,      0.45,      0.26,      0.33,      0.50,      0.75,
,World,Plastic or Rubber,Export,Export Product share(%),      2.86,      2.48,      2.55,      2.58,      2.30,      2.53,      2.48,      1.74,      2.06,      1.90,      1.89,      1.79,      1.66,      1.71,      1.90,      1.57,      1.82,      2.38,      1.87,      2.24,      2.71,      1.55,      1.32,      2.05,      1.74,      0.12,      0.13,
,World,Raw materials,Export,Export Product share(%),     34.37,     45.07,     48.58,     47.56,     47.84,     44.97,     38.57,     54.23,     52.94,     47.50,     54.77,     45.35,     45.42,     44.26,     47.73,     47.97,     43.04,     45.88,     41.06,     52.54,     50.58,     60.67,     62.30,     67.84,     75.63,     90.70,     91.03,
,World,Stone and Glass,Export,Export Product share(%),      6.91,      5.17,      5.53,      6.80,      5.40,      5.56,      5.89,      5.01,      4.88,      4.22,      4.92,      5.06,      4.76,      4.85,      4.49,      4.48,      5.77,      6.67,      9.73,      6.48,      6.58,      0.38,      0.78,      0.21,      0.19,      0.16,      0.06,
,World,Textiles and Clothing,Export,Export Product share(%),      1.72,      1.37,      1.26,      1.31,      1.34,      1.78,      2.31,      1.75,      2.16,      2.27,      2.55,      3.44,      4.17,      4.70,      4.62,      4.10,      6.21,      7.83,      8.19,      5.27,      6.00,      5.98,      4.49,      2.28,      2.56,      0.53,      0.30,
,World,Transportation,Export,Export Product share(%),      2.79,      2.41,      1.94,      1.72,      1.24,      1.69,      2.42,      1.48,      1.77,      1.62,      1.56,      1.47,      1.40,      1.42,      1.43,      1.17,      1.61,      1.67,      1.97,      1.32,      1.47,      1.35,      1.94,      1.04,      0.94,      2.84,      3.64,
,World,Vegetable,Export,Export Product share(%),      1.33,      0.91,      0.88,      0.87,      1.11,      1.48,      1.53,      1.02,      1.09,      1.25,      1.33,      1.42,      1.78,      1.93,      1.76,      1.27,      2.35,      2.90,      3.54,      2.09,      2.66,      2.08,      2.00,      1.07,      1.09,      0.35,      0.43,
,World,Wood,Export,Export Product share(%),      0.49,      0.39,      0.37,      0.37,      0.32,      0.40,      0.50,      0.36,      0.38,      0.34,      0.37,      0.38,      0.44,      0.44,      0.39,      0.35,      0.49,      0.58,      0.57,      0.47,      0.58,      0.52,      0.41,      0.21,      0.25,      0.08,      0.13,
,World,Capital goods,Import,Import Product share(%),     23.76,     26.24,     25.38,     24.12,     18.10,     21.55,     19.82,     25.50,     26.48,     18.56,     26.56,     21.57,     21.60,     22.39,     22.04,     23.61,     24.89,     29.29,     27.46,     26.58,     26.43,     27.40,     27.71,     27.58,     26.26,     22.98,     26.95,
,World,Consumer goods,Import,Import Product share(%),     30.70,     34.14,     32.99,     31.74,     22.69,     25.95,     22.33,     29.98,     30.05,     21.97,     28.27,     21.63,     22.57,     21.97,     23.31,     23.23,     21.43,     25.71,     23.72,     25.64,     25.28,     25.85,     29.54,     31.45,     35.24,     42.87,     39.82,
,World,Intermediate goods,Import,Import Product share(%),     23.19,     25.35,     26.05,     26.43,     19.55,     21.27,     18.04,     28.55,     26.49,     18.23,     27.01,     21.81,     22.12,     22.01,     22.26,     21.81,     23.70,     30.35,     29.90,     29.76,     30.81,     32.41,     31.05,     31.72,     29.66,     18.52,     19.49,
,World,Raw materials,Import,Import Product share(%),      9.46,     11.15,     11.16,     11.25,     10.87,     10.57,      9.28,     12.60,     11.77,     10.05,     12.39,     10.14,     10.36,     11.31,     11.62,     12.51,     12.56,     13.11,     17.91,     16.71,     16.38,     13.29,     10.26,      7.96,      7.02,      9.17,     10.35,
,World,All Products,Tariff,Maximum Rate (%),   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,    361.50,   3000.00,   3000.00,    125.00,    142.50,    100.00,,     43.00,,
,World,All Products,Tariff,Simple Average (%),      5.13,      5.04,      5.48,      6.20,      8.32,      9.93,      8.37,      9.37,      7.25,      8.84,      8.17,      9.49,     12.47,     15.52,     15.06,     18.61,     15.23,     25.03,     15.47,     26.57,     27.19,     12.32,     30.15,     21.31,,     28.07,,
,World,All Products,Tariff,Weighted Average (%),      4.08,      3.83,      4.08,      4.28,      6.24,      8.59,      5.44,      6.08,      5.20,      6.47,      5.80,      8.24,     11.20,     14.05,     12.48,     14.33,     13.33,     18.83,     14.16,     35.63,     21.21,     10.72,     12.55,     19.29,,     25.87,,
,World,Capital goods,Tariff,Weighted Average (%),      3.24,      3.00,      3.05,      3.31,      5.53,      6.35,      5.12,      5.85,      4.62,      5.70,      5.18,      7.35,      9.90,      9.48,      9.87,     12.79,      9.62,     15.94,     11.15,     22.86,     21.56,     11.34,     12.28,     17.47,,     24.24,,
,World,Consumer goods,Tariff,Weighted Average (%),      5.88,      5.54,      5.75,      6.02,      8.64,     12.43,      7.20,      8.16,      7.23,      8.84,      7.75,     11.32,     15.31,     24.01,     18.27,     20.71,     23.36,     28.06,     15.89,     68.79,     30.27,     11.58,     17.75,     17.58,,     24.86,,
,World,Intermediate goods,Tariff,Weighted Average (%),      2.93,      2.83,      3.31,      3.72,      5.04,      6.94,      4.34,      5.02,      4.27,      5.87,      5.11,      7.69,     10.31,     11.68,     12.45,     14.07,     11.25,     18.48,     17.78,      8.26,     20.77,     10.27,     14.67,     24.58,,     29.42,,
,World,Raw materials,Tariff,Weighted Average (%),      3.11,      2.89,      2.67,      2.80,      4.57,      6.05,      4.19,      4.57,      3.66,      4.08,      3.96,      4.31,      6.90,      6.98,      6.36,      6.68,      5.85,     10.32,      9.75,      8.88,     10.21,      6.76,      4.80,     12.67,,     19.12,,
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
