Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Fiji,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,             80.48,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            303.46,            443.42,            281.70,            198.64,            181.05,            110.03,             79.49,             96.27,             58.73,             64.83,,,,,,,,,,,,,,,,,,
Fiji,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,            135.43,            413.44,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,             72.23,             63.28,             60.28,,,,             55.14,             39.97,             25.34,             22.74,             44.97,,,,,,,,,,,,,,
Fiji,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,             64.50,             68.03,             59.53,             58.27,             39.27,,,,,,,,,,,,,,
Fiji,"Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            132.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,New Zealand,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,             59.10,,,,             41.91,,             51.67,,,             30.46,             28.07,             24.75,,,,,,,,,,,,,,
Fiji,New Zealand,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            297.37,            454.52,            344.51,            312.33,            300.14,            287.42,            228.16,            300.16,            314.83,            286.99,            289.48,            255.16,            203.99,            162.37,,,,,,,,,,,,,,
Fiji,Singapore,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,            103.06,             94.97,            138.80,,            142.87,,,,,,,,,,,,,,,,,
Fiji,Singapore,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            396.30,            833.18,            594.43,            717.44,            672.49,            598.97,            397.68,            788.11,            609.25,            621.43,            479.86,            157.06,             69.53,             44.30,,,,,,,,,,,,,,
Fiji,Tonga,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             46.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            105.55,             58.60,            101.73,             79.06,,             94.39,            136.98,            106.12,             75.48,            106.21,             86.95,             98.24,             70.63,,,,,,,,,,,,,,
Fiji,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            140.33,            170.79,            147.43,            150.44,            104.04,             96.15,             69.99,            112.49,            109.64,             98.08,            108.04,            148.12,            123.37,             99.95,,,,,,,,,,,,,,
Fiji,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,            110.61,             65.17,             63.45,            152.64,             57.45,,             60.43,             45.91,             99.60,             35.41,,,,,,,,,,,,,,
Fiji,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             66.17,,            218.84,,,             88.31,,            145.98,,            168.13,,,,,,,,,,,,,,,,,,
Fiji,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,            103.38,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,World,All Products,Tariff,Duty Free Imports (US$ Thousand),         154396.51,,         207187.53,         202878.67,         192781.16,         168642.52,         109216.05,         182969.45,         146581.02,         200359.47,,         182729.64,         151930.51,,,,,,,,,,,,,,,
Fiji,World,Animal,Export,Export(US$ Mil),            106.30,            188.28,            130.02,            181.02,            154.75,            133.66,             89.73,             91.95,             71.36,             69.51,             56.09,             52.75,             48.15,             39.33,,,,,,,,,,,,,,
Fiji,World,Capital goods,Export,Export(US$ Mil),             35.69,             98.02,             69.71,             74.27,             38.02,             24.20,             16.32,             17.29,             30.02,             12.16,             13.33,              1.88,              3.98,             11.86,,,,,,,,,,,,,,
Fiji,World,Chemicals,Export,Export(US$ Mil),             25.04,             31.61,             29.49,             29.02,             30.07,             23.14,             18.62,             22.59,             17.78,             11.04,             10.33,              7.59,              7.00,              5.86,,,,,,,,,,,,,,
Fiji,World,Consumer goods,Export,Export(US$ Mil),            490.37,            738.55,            636.38,            646.93,            590.03,            444.03,            314.04,            512.13,            419.15,            369.49,            378.01,            264.04,            228.09,            265.54,,,,,,,,,,,,,,
Fiji,World,Food Products,Export,Export(US$ Mil),            239.78,            319.02,            262.57,            285.15,            225.21,            163.11,            196.95,            287.57,            241.37,            215.00,            223.96,            172.90,            171.93,            148.16,,,,,,,,,,,,,,
Fiji,World,Footwear,Export,Export(US$ Mil),              1.14,              1.67,              1.64,              1.37,              1.12,              1.18,              1.02,              1.51,              2.04,              2.68,              5.63,             12.51,             11.53,             10.31,,,,,,,,,,,,,,
Fiji,World,Fuels,Export,Export(US$ Mil),            200.40,            353.84,            323.79,            339.62,            313.19,            213.03,            127.12,            258.82,            178.58,            168.99,            166.04,              0.07,              0.12,             87.94,,,,,,,,,,,,,,
Fiji,World,Hides and Skins,Export,Export(US$ Mil),              0.50,              0.58,              0.46,              0.42,              0.25,              0.28,              0.10,              0.52,              0.70,              1.25,              1.13,              0.87,              1.14,              1.06,,,,,,,,,,,,,,
Fiji,World,Intermediate goods,Export,Export(US$ Mil),            217.04,            290.21,            220.83,            264.47,            256.76,            210.52,            187.33,            257.02,            181.38,            196.67,            222.22,            200.22,            200.41,            184.35,,,,,,,,,,,,,,
Fiji,World,Mach and Elec,Export,Export(US$ Mil),             22.72,             88.71,             32.95,             30.11,             26.48,             13.39,             13.83,             18.55,             18.59,             10.31,             11.40,              0.45,              0.80,              8.58,,,,,,,,,,,,,,
Fiji,World,Metals,Export,Export(US$ Mil),             22.90,             42.90,             34.73,             35.72,             39.70,             28.30,             15.66,             19.58,             17.32,             12.77,             10.87,             10.22,              9.01,              6.32,,,,,,,,,,,,,,
Fiji,World,Minerals,Export,Export(US$ Mil),             15.97,             18.42,             14.44,             10.44,              3.96,              3.76,              4.29,              5.33,              4.77,              2.41,              1.15,              0.73,              1.66,              3.33,,,,,,,,,,,,,,
Fiji,World,Miscellaneous,Export,Export(US$ Mil),             12.47,             21.20,             23.09,             19.99,             10.89,              8.21,              8.36,              9.01,              9.70,              9.08,              9.12,             10.68,             12.39,              8.42,,,,,,,,,,,,,,
Fiji,World,Plastic or Rubber,Export,Export(US$ Mil),              6.85,              8.68,              6.86,              4.82,              5.61,              3.77,              2.64,              2.42,              4.14,              2.90,              2.00,              1.38,              1.93,              2.69,,,,,,,,,,,,,,
Fiji,World,Raw materials,Export,Export(US$ Mil),            147.35,            234.65,            167.16,            226.66,            182.19,            160.32,            108.01,            131.24,            109.05,             95.42,             84.52,             74.90,             66.95,             58.59,,,,,,,,,,,,,,
Fiji,World,Stone and Glass,Export,Export(US$ Mil),             51.41,             55.83,             50.99,             82.90,             90.13,             81.40,             24.71,             19.56,              3.43,             30.72,             41.00,             53.47,             42.97,             34.31,,,,,,,,,,,,,,
Fiji,World,Textiles and Clothing,Export,Export(US$ Mil),             61.46,             71.32,             66.18,             59.85,             58.15,             61.45,             50.44,             71.84,             69.54,             66.11,             85.89,            153.00,            140.36,            111.53,,,,,,,,,,,,,,
Fiji,World,Transportation,Export,Export(US$ Mil),             18.41,             43.42,             38.18,             38.11,             12.32,              9.88,              7.68,             12.07,             18.75,              6.52,              7.54,              1.70,              2.16,              9.02,,,,,,,,,,,,,,
Fiji,World,Vegetable,Export,Export(US$ Mil),             52.74,             57.44,             47.75,             49.43,             49.31,             43.33,             36.21,             48.83,             43.63,             35.42,             31.88,             31.81,             24.53,             19.79,,,,,,,,,,,,,,
Fiji,World,Wood,Export,Export(US$ Mil),             57.07,             70.35,             44.85,             52.64,             48.34,             53.49,             31.31,             51.75,             44.05,             34.20,             37.65,             33.97,             27.29,             25.89,,,,,,,,,,,,,,
Fiji,World,All Products,Export,Exports (in US$ Mil),            895.16,           1373.26,           1107.99,           1220.60,           1069.47,            841.36,            628.67,            921.91,            745.73,            678.91,            701.70,            544.10,            502.96,            522.55,,,,,,,,,,,,,,
Fiji,World,Capital goods,Import,Import(US$ Mil),            493.01,            904.11,            905.55,            378.66,            415.47,            283.60,            261.50,            394.14,            280.74,            333.93,            288.99,            254.66,            250.72,            156.31,,,,,,,,,,,,,,
Fiji,World,Consumer goods,Import,Import(US$ Mil),           1061.58,           1527.76,           1254.80,           1226.75,           1154.66,           1046.30,            791.05,           1269.67,           1004.55,           1028.41,            897.63,            575.64,            462.28,            343.84,,,,,,,,,,,,,,
Fiji,World,Intermediate goods,Import,Import(US$ Mil),            292.62,            446.81,            389.01,            347.61,            349.20,            305.08,            255.21,            403.19,            309.47,            294.17,            285.47,            289.66,            251.61,            190.31,,,,,,,,,,,,,,
Fiji,World,Raw materials,Import,Import(US$ Mil),            217.91,            347.49,            258.45,            279.87,            251.43,            164.76,            123.37,            177.55,            144.45,            139.11,            129.50,            128.07,            117.66,            100.02,,,,,,,,,,,,,,
Fiji,World,All Products,Import,Imports (in US$ Mil),           2080.88,           3250.46,           2825.73,           2252.60,           2181.87,           1808.46,           1437.02,           2263.88,           1779.74,           1803.87,           1607.30,           1253.95,           1087.07,            795.22,,,,,,,,,,,,,,
Fiji,...,...,Development,"GNI per capita, Atlas method (current US$)",   4810.00,   4850.00,   4700.00,   4120.00,   3760.00,   3650.00,   3870.00,   4020.00,   3830.00,   3630.00,   3590.00,   3030.00,   2420.00,   2170.00,   2140.00,   2230.00,   2350.00,   2300.00,   2580.00,   2660.00,   2460.00,   2230.00,   2090.00,   1990.00,   1790.00,   1790.00,   1790.00,   1790.00
Fiji,...,...,Trade Indicator,HH Market concentration index,      0.17,      0.14,      0.12,      0.13,      0.11,      0.15,      0.14,      0.15,      0.14,      0.14,      0.16,      0.20,      0.19,      0.19,,,,,,,,,,,,,,
Fiji,...,...,Trade Indicator,Index of export market penetration,      1.67,      1.74,      1.92,      1.90,      2.07,      1.94,      1.87,      1.83,      1.83,      1.96,      1.94,      1.91,      1.76,      1.84,,,,,,,,,,,,,,
Fiji,...,...,Development,Trade (% of GDP),    110.06,    119.23,    126.15,    125.28,    124.19,    121.73,    109.25,    130.72,    110.63,    117.82,    118.25,    124.23,    128.11,    125.41,    129.40,    135.42,    122.44,    119.11,    119.48,    121.69,    118.14,    115.87,    111.83,    106.83,    117.82,    129.50,    123.02,    105.44
Fiji,...,...,Development,Trade Balance (% of GDP),     -6.44,     -8.05,    -12.82,     -3.06,     -5.63,     -6.06,    -10.24,    -16.44,    -12.55,    -18.01,    -11.99,    -16.60,     -8.38,     -2.44,     -8.05,     -5.10,     -0.40,      2.50,      2.60,      4.00,      0.44,     -3.03,     -7.07,     -3.00,     -3.19,     -4.81,      2.31,      3.15
Fiji,...,...,Development,Trade in services (% of GDP),     41.01,     42.08,     43.91,     45.24,     45.31,     45.72,     44.30,     49.33,     42.40,     45.75,     48.56,     45.60,     44.85,     43.43,     42.83,     46.10,     47.11,     51.62,     51.27,     48.16,     48.86,     49.34,     49.05,     49.41,     51.80,     50.44,     50.01,     38.55
Fiji,Australia,All Products,Export,Partner share(%)-Top 5 Export Partner,     15.14,     11.55,     13.58,     14.84,     18.19,     21.05,     15.91,     12.35,     13.26,     17.35,     20.41,     29.58,     27.34,     35.51,,,,,,,,,,,,,,
Fiji,Australia,All Products,Import,Partner share(%)-Top 5 Import Partner,     15.39,     14.00,     13.58,     18.31,     19.60,     20.32,     22.12,     19.68,     22.85,     22.39,     24.55,     34.03,     37.48,     39.31,,,,,,,,,,,,,,
Fiji,Bunkers,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.28,     14.81,,     17.67,     19.50,      9.88,,,,,,,,,,,,,,,,,,,,,,
Fiji,China,All Products,Export,Partner share(%)-Top 5 Export Partner,,      5.86,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     14.58,     13.64,      9.97,      8.82,      8.30,      6.08,      5.53,      4.25,      3.30,      3.59,,,,,,,,,,,,,,,,,,
Fiji,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,      4.17,     14.63,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      5.92,      5.92,      7.16,,,,      8.12,      5.70,      4.66,      4.52,      8.61,,,,,,,,,,,,,,
Fiji,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      3.58,      4.23,      4.75,      5.36,      4.94,,,,,,,,,,,,,,
Fiji,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,      6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,New Zealand,All Products,Export,Partner share(%)-Top 5 Export Partner,,,      5.33,,,,      6.67,,      6.93,,,      5.60,      5.58,      4.74,,,,,,,,,,,,,,
Fiji,New Zealand,All Products,Import,Partner share(%)-Top 5 Import Partner,     14.29,     13.98,     12.19,     13.87,     13.76,     15.89,     15.88,     13.26,     17.69,     15.91,     18.01,     20.35,     18.76,     20.42,,,,,,,,,,,,,,
Fiji,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,     16.39,     10.30,     18.61,,     20.36,,,,,,,,,,,,,,,,,
Fiji,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,     19.04,     25.63,     21.04,     31.85,     30.82,     33.12,     27.67,     34.81,     34.23,     34.45,     29.86,     12.53,      6.40,      5.57,,,,,,,,,,,,,,
Fiji,Tonga,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,      7.69,      5.29,      8.33,      7.39,,     15.01,     14.86,     14.23,     11.12,     15.14,     15.98,     19.53,     13.52,,,,,,,,,,,,,,
Fiji,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,     15.68,     12.44,     13.31,     12.32,      9.73,     11.43,     11.13,     12.20,     14.70,     14.45,     15.40,     27.22,     24.53,     19.13,,,,,,,,,,,,,,
Fiji,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      5.07,      3.60,      4.42,      6.74,      3.23,,      3.76,      3.66,      9.16,      4.45,,,,,,,,,,,,,,
Fiji,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,      7.39,,     19.75,,,     10.50,,     15.83,,     24.76,,,,,,,,,,,,,,,,,,
Fiji,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,      4.59,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,World,All Products,Trade Indicator,Country Growth (%),     -5.18,      2.38,     -2.48,     -2.51,      4.25,      6.93,     -5.49,      4.89,     -2.13,      1.96,     -1.06,      7.07,      7.84,     -2.54,,,,,,,,,,,,,,
Fiji,World,All Products,Tariff,Duty Free Tariff Lines Share (%),      5.56,,      6.37,      5.73,      5.83,      5.20,      3.06,      2.88,      3.34,      9.76,,      9.93,      9.95,,,,,,,,,,,,,,,
Fiji,World,Animal,Export,Export Product share(%),     11.88,     13.71,     11.73,     14.83,     14.47,     15.89,     14.27,      9.97,      9.57,     10.24,      7.99,      9.70,      9.57,      7.53,,,,,,,,,,,,,,
Fiji,World,Capital goods,Export,Export Product share(%),      3.99,      7.14,      6.29,      6.08,      3.55,      2.88,      2.60,      1.88,      4.03,      1.79,      1.90,      0.34,      0.79,      2.27,,,,,,,,,,,,,,
Fiji,World,Chemicals,Export,Export Product share(%),      2.80,      2.30,      2.66,      2.38,      2.81,      2.75,      2.96,      2.45,      2.38,      1.63,      1.47,      1.40,      1.39,      1.12,,,,,,,,,,,,,,
Fiji,World,Consumer goods,Export,Export Product share(%),     54.78,     53.78,     57.44,     53.00,     55.17,     52.78,     49.95,     55.55,     56.21,     54.42,     53.87,     48.53,     45.35,     50.82,,,,,,,,,,,,,,
Fiji,World,Food Products,Export,Export Product share(%),     26.79,     23.23,     23.70,     23.36,     21.06,     19.39,     31.33,     31.19,     32.37,     31.67,     31.92,     31.78,     34.18,     28.35,,,,,,,,,,,,,,
Fiji,World,Footwear,Export,Export Product share(%),      0.13,      0.12,      0.15,      0.11,      0.10,      0.14,      0.16,      0.16,      0.27,      0.39,      0.80,      2.30,      2.29,      1.97,,,,,,,,,,,,,,
Fiji,World,Fuels,Export,Export Product share(%),     22.39,     25.77,     29.22,     27.82,     29.28,     25.32,     20.22,     28.07,     23.95,     24.89,     23.66,      0.01,      0.02,     16.83,,,,,,,,,,,,,,
Fiji,World,Hides and Skins,Export,Export Product share(%),      0.06,      0.04,      0.04,      0.03,      0.02,      0.03,      0.02,      0.06,      0.09,      0.18,      0.16,      0.16,      0.23,      0.20,,,,,,,,,,,,,,
Fiji,World,Intermediate goods,Export,Export Product share(%),     24.25,     21.13,     19.93,     21.67,     24.01,     25.02,     29.80,     27.88,     24.32,     28.97,     31.67,     36.80,     39.85,     35.28,,,,,,,,,,,,,,
Fiji,World,Mach and Elec,Export,Export Product share(%),      2.54,      6.46,      2.97,      2.47,      2.48,      1.59,      2.20,      2.01,      2.49,      1.52,      1.62,      0.08,      0.16,      1.64,,,,,,,,,,,,,,
Fiji,World,Metals,Export,Export Product share(%),      2.56,      3.12,      3.13,      2.93,      3.71,      3.36,      2.49,      2.12,      2.32,      1.88,      1.55,      1.88,      1.79,      1.21,,,,,,,,,,,,,,
Fiji,World,Minerals,Export,Export Product share(%),      1.78,      1.34,      1.30,      0.86,      0.37,      0.45,      0.68,      0.58,      0.64,      0.36,      0.16,      0.13,      0.33,      0.64,,,,,,,,,,,,,,
Fiji,World,Miscellaneous,Export,Export Product share(%),      1.39,      1.54,      2.08,      1.64,      1.02,      0.98,      1.33,      0.98,      1.30,      1.34,      1.30,      1.96,      2.46,      1.61,,,,,,,,,,,,,,
Fiji,World,Plastic or Rubber,Export,Export Product share(%),      0.77,      0.63,      0.62,      0.40,      0.52,      0.45,      0.42,      0.26,      0.55,      0.43,      0.29,      0.25,      0.38,      0.51,,,,,,,,,,,,,,
