Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Ukraine,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,            873.30,            645.71,,,,,            407.30,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,           1418.41,,,,,,,,,,,,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,           2033.94,,,,,,,,            666.02,,,,,,,,,,,,,
Ukraine,Poland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,           2645.03,           2547.82,           2576.20,           2794.08,           1787.22,,           2338.21,           1636.92,           1344.52,           1010.44,,,,,,,,,,,,,,,,,
Ukraine,Poland,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           2324.05,           3067.35,           4074.12,           3567.07,           3183.39,           2788.80,           2170.23,           4279.32,           2920.48,           2109.12,           1405.92,            993.62,            802.39,            536.65,,,,            485.66,            549.06,            509.16,,,,,,,,
Ukraine,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           4827.72,           9799.14,          15077.26,          17631.75,          19819.71,          13431.88,           8494.86,          15735.24,          12668.48,           8650.70,           7489.79,           5824.83,           4311.38,           3148.72,           3640.79,           3491.92,           2384.78,           2900.51,           3707.81,           5553.18,,,,,,,,
Ukraine,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           7492.72,          12678.68,          23243.99,          27418.30,          29132.20,          22198.01,          13235.75,          19413.63,          16838.25,          13787.22,          12842.46,          11653.10,           8645.59,           6299.07,           5778.95,           5812.90,           5583.00,           7054.26,           7799.10,           8787.26,,,,,,,,
Ukraine,Turkey,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           2771.76,           3561.44,           3805.54,           3685.11,           3748.62,           3026.60,           2126.52,           4633.22,           3645.29,           2390.04,           2026.72,           1868.75,            902.11,           1235.09,           1009.37,            868.51,            664.49,            696.29,            670.85,            408.42,,,,,,,,
Ukraine,Turkmenistan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,           5631.67,           4707.36,           3492.04,           2678.07,           1975.79,           1746.21,           1885.69,           1654.06,            946.19,            480.96,,            972.27,           1541.19,,,,,,,,
Ukraine,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,           1501.69,,,            561.13,            717.02,,,,,,,,,,,,
Ukraine,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,            396.10,            583.57,            647.18,            565.82,,,,,,,,
Ukraine,World,All Products,Tariff,Duty Free Imports (US$ Thousand),       23432075.59,       33408976.26,       36716297.62,       54437058.43,       54524764.99,       32794352.83,       29710043.18,       45688192.98,       32998735.23,       26977139.49,,,,        8064237.20,,,,,        8098919.15,,,,,,,,,
Ukraine,World,Animal,Export,Export(US$ Mil),            821.31,            997.32,           1084.00,            961.17,            936.60,            771.38,            595.97,            783.36,            747.21,            396.47,            732.02,            646.14,            523.35,            379.67,            454.46,            366.27,            274.11,            272.83,            438.66,            593.57,,,,,,,,
Ukraine,World,Capital goods,Export,Export(US$ Mil),           3306.29,           5466.35,           8692.41,          10941.43,           9598.64,           7436.87,           5747.58,           8998.94,           7046.23,           4668.47,           4116.92,           4584.24,           3339.44,           2425.35,           2184.67,           1747.38,           1279.80,           1719.14,           1824.52,           1949.03,,,,,,,,
Ukraine,World,Chemicals,Export,Export(US$ Mil),           2114.03,           3027.02,           4306.25,           5035.27,           5368.31,           3459.36,           2496.04,           5016.05,           4060.27,           3387.26,           2988.27,           2781.91,           1943.34,           1396.84,           1478.39,           1542.30,           1082.77,           1278.71,           1504.42,           1674.71,,,,,,,,
Ukraine,World,Consumer goods,Export,Export(US$ Mil),           6064.57,           8779.37,          10463.47,          10986.29,          12760.15,          10197.21,           7531.36,          10820.58,           8471.94,           6604.58,           6765.59,           6346.28,           5047.69,           3891.22,           3166.84,           2147.62,           1612.35,           1751.02,           2249.28,           2882.87,,,,,,,,
Ukraine,World,Food Products,Export,Export(US$ Mil),           2468.39,           3096.69,           3571.67,           3493.90,           2938.69,           2571.05,           2087.98,           2517.43,           2095.34,           1394.36,           1290.79,           1140.69,            904.24,            546.37,            450.61,            403.10,            307.86,            331.78,            686.67,           1401.95,,,,,,,,
Ukraine,World,Footwear,Export,Export(US$ Mil),            150.82,            202.81,            198.74,            175.91,            208.84,            174.76,            144.51,            178.05,            148.60,            130.19,            107.67,            121.83,             91.77,             75.96,             84.61,             69.12,             59.71,             61.88,             59.25,             70.17,,,,,,,,
Ukraine,World,Fuels,Export,Export(US$ Mil),            488.02,           2012.70,           2865.37,           3639.73,           5691.06,           3661.43,           2130.78,           4109.20,           2630.19,           2553.53,           3342.97,           3403.91,           2752.98,           1645.68,           1186.40,            807.73,            701.00,            520.68,            603.17,            625.92,,,,,,,,
Ukraine,World,Hides and Skins,Export,Export(US$ Mil),            114.70,            156.68,            148.92,            135.63,            168.45,            173.82,            178.09,            359.45,            394.71,            306.62,            210.59,            207.18,            180.37,            159.06,            129.94,            117.29,             86.86,             97.94,            141.76,            121.04,,,,,,,,
Ukraine,World,Intermediate goods,Export,Export(US$ Mil),          16820.10,          24781.35,          28336.48,          31533.31,          33760.64,          25183.17,          18414.99,          37135.80,          29028.78,          22655.69,          19061.33,          18120.13,          11905.96,           8850.51,           8605.91,           8420.48,           6211.59,           6846.31,           7829.18,           7433.70,,,,,,,,
Ukraine,World,Mach and Elec,Export,Export(US$ Mil),           3940.78,           5658.97,           6974.48,           7017.84,           6747.81,           5661.95,           4996.46,           6339.97,           4977.10,           3330.48,           2838.65,           3031.62,           2321.80,           1758.61,           1713.93,           1358.11,            916.32,           1104.75,           1370.06,           1406.65,,,,,,,,
Ukraine,World,Metals,Export,Export(US$ Mil),           9470.71,          15235.51,          17571.08,          18877.58,          22094.03,          17332.45,          12815.61,          27593.45,          20776.64,          16420.09,          14008.58,          13048.02,           8491.56,           7096.24,           6720.62,           6467.96,           4873.98,           5335.65,           5889.84,           4762.84,,,,,,,,
Ukraine,World,Minerals,Export,Export(US$ Mil),           2611.47,           4091.50,           4629.37,           4010.68,           4568.68,           3069.90,           1769.31,           2936.84,           1645.12,           1318.24,           1362.44,            937.25,            746.72,            598.73,            563.36,            592.17,            468.04,            642.89,            679.78,            618.59,,,,,,,,
Ukraine,World,Miscellaneous,Export,Export(US$ Mil),            742.32,           1012.13,           1532.14,           1313.17,           1236.12,           1014.83,            916.91,            993.97,            990.09,            829.45,            621.84,           1121.14,            746.33,            485.42,            486.51,            484.09,            522.51,            434.02,            466.84,            284.94,,,,,,,,
Ukraine,World,Plastic or Rubber,Export,Export(US$ Mil),            412.62,            586.49,            787.84,            999.44,            937.70,            685.28,            563.32,            997.47,            987.19,            803.37,            575.00,            439.19,            361.02,            262.73,            256.15,            245.50,            189.28,            316.35,            369.35,            402.02,,,,,,,,
Ukraine,World,Raw materials,Export,Export(US$ Mil),          11824.47,          14741.46,          15253.82,          14823.85,          11876.24,           8267.37,           7674.72,           9683.71,           4321.31,           4036.05,           4018.61,           3255.14,           2476.18,           2554.47,           1991.06,           1909.68,           2057.34,           1995.28,           1965.01,           1966.37,,,,,,,,
Ukraine,World,Stone and Glass,Export,Export(US$ Mil),            413.60,            640.80,            701.53,            722.50,            649.88,            473.71,            369.43,            601.66,            505.86,            379.34,            317.45,            280.89,            231.29,            147.30,            141.25,            116.88,             79.07,            108.54,            133.70,            172.75,,,,,,,,
Ukraine,World,Textiles and Clothing,Export,Export(US$ Mil),            634.22,            785.86,            811.13,            783.66,            863.26,            735.84,            712.95,            983.40,            990.83,            915.33,            913.87,            882.64,            765.34,            654.65,            614.22,            537.84,            454.00,            501.55,            449.68,            382.80,,,,,,,,
Ukraine,World,Transportation,Export,Export(US$ Mil),            679.18,           1472.26,           3342.99,           5961.75,           4854.76,           3262.44,           1596.40,           4320.40,           3305.60,           2081.10,           1647.99,           2032.81,            984.03,            688.56,            548.71,            437.92,            415.10,            616.95,            540.37,            635.14,,,,,,,,
Ukraine,World,Vegetable,Export,Export(US$ Mil),          11288.10,          12586.81,          12403.95,          13373.71,           8950.27,           6613.37,           6849.98,           7546.22,           3444.46,           2922.53,           2282.04,           1681.72,           1304.61,           1463.31,            918.78,            607.97,            836.45,            774.75,            675.36,           1053.24,,,,,,,,
Ukraine,World,Wood,Export,Export(US$ Mil),           1776.78,           2349.75,           2391.01,           2192.56,           2178.58,           1768.73,           1471.91,           1675.39,           1595.20,           1199.24,            987.80,            909.19,            718.11,            568.30,            516.77,            418.31,            314.52,            238.15,            208.56,            193.90,,,,,,,,
Ukraine,World,All Products,Export,Exports (in US$ Mil),          38127.04,          53913.30,          63320.47,          68694.50,          68393.03,          51430.29,          39695.65,          66952.31,          49294.39,          38367.61,          34227.97,          32666.13,          23066.85,          17927.42,          16264.72,          14572.54,          11581.57,          12637.41,          14217.48,          14400.24,,,,,,,,
Ukraine,World,Capital goods,Import,Import(US$ Mil),           6629.33,           9224.02,          14286.46,          16870.96,          14895.61,           9459.09,           7329.38,          19404.92,          15275.42,          10713.32,           8225.19,           6539.48,           4650.66,           3178.87,           2914.19,           2382.49,           1885.73,           3145.35,           3423.81,           2979.86,,,,,,,,
Ukraine,World,Consumer goods,Import,Import(US$ Mil),          17602.18,          27392.53,          39302.23,          43006.24,          39936.21,          28490.55,          21946.55,          36583.23,          23844.23,          17683.15,          13007.44,           9360.25,           7892.60,           6955.17,           6403.79,           6480.90,           6024.76,           6635.45,           8780.83,           9218.30,,,,,,,,
Ukraine,World,Intermediate goods,Import,Import(US$ Mil),           8698.89,          11490.50,          14961.54,          15101.05,          15956.11,          12167.07,           8549.17,          16237.27,          12176.16,           8777.78,           7176.14,           5418.65,           4398.21,           3112.52,           2815.98,           2303.94,           1732.98,           2277.05,           2400.35,           2777.15,,,,,,,,
Ukraine,World,Raw materials,Import,Import(US$ Mil),           4335.15,           5916.87,           8064.82,           9248.16,          11349.30,          10221.39,           7283.75,          12566.63,           8870.26,           7467.48,           7440.52,           6892.52,           5818.79,           3501.32,           3386.19,           2406.62,           1964.54,           2397.00,           2216.85,           2463.78,,,,,,,,
Ukraine,World,All Products,Import,Imports (in US$ Mil),          37516.15,          54381.41,          76986.01,          84656.67,          82607.54,          60737.13,          45412.94,          85448.38,          60600.58,          45021.62,          36122.00,          28996.78,          23020.44,          16975.85,          15775.06,          13956.00,          11846.11,          14675.97,          17124.86,          17602.88,,,,,,,,
Ukraine,...,...,Development,"GNI per capita, Atlas method (current US$)",   2650.00,   3560.00,   3800.00,   3500.00,   3120.00,   2990.00,   2840.00,   3220.00,   2570.00,   1950.00,   1540.00,   1270.00,    980.00,    790.00,    730.00,    700.00,    760.00,    850.00,    890.00,    860.00,    920.00,   1010.00,   1230.00,   1420.00,   1520.00,   1610.00,   1620.00,
Ukraine,...,...,Trade Indicator,HH Market concentration index,      0.04,      0.05,      0.07,      0.08,      0.09,      0.07,      0.06,      0.06,      0.08,      0.07,      0.06,      0.05,      0.06,      0.05,      0.07,      0.08,      0.07,      0.08,      0.11,      0.23,,,,,,,,
Ukraine,...,...,Trade Indicator,Index of export market penetration,      7.19,      7.18,      7.15,      7.14,      7.04,      6.86,      6.75,      6.88,      6.71,      6.48,      6.41,      6.06,      5.38,      5.09,      4.91,      4.51,      4.27,      4.10,      3.63,      3.67,,,,,,,,
Ukraine,...,...,Development,Trade (% of GDP),    107.08,    100.69,     95.15,     91.79,    106.24,     98.14,     94.42,    101.83,     95.21,     96.10,    102.12,    114.91,    112.93,    105.79,    109.29,    119.86,    101.95,     86.05,     84.24,     93.86,     97.23,     73.94,     52.07,     45.97,     50.06,     56.36,     64.22,
Ukraine,...,...,Development,Trade Balance (% of GDP),     -1.89,     -3.51,     -9.24,    -20.96,     -6.61,     -4.03,     -1.67,     -7.99,     -5.52,     -2.85,      0.84,      7.51,      2.57,      4.38,      1.63,      5.03,      5.46,     -2.27,     -3.06,     -2.55,     -3.08,     -3.17,     -0.31,      1.99,      2.17,     -1.08,     -0.07,
Ukraine,...,...,Development,Trade in services (% of GDP),     25.41,     20.41,     21.13,     20.87,     21.24,     22.82,     22.61,     19.72,     18.94,     19.85,     20.92,     23.92,     20.66,     21.35,     22.27,     24.73,     21.36,     16.84,     14.50,     15.02,      9.76,      8.61,,,,,,
Ukraine,Belarus,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      3.69,      3.17,      3.14,,,,,,,,,,,      5.81,      5.01,,,,,,,,
Ukraine,Belarus,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.53,      7.30,      4.68,      5.99,      5.10,      4.23,,,,,,,,,,      4.31,,,,,,,,,,,,
Ukraine,China,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.29,      4.96,      4.31,,,,      3.61,,,,,,      4.35,      3.72,,,      6.30,      5.83,      7.74,      5.33,,,,,,,,
Ukraine,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.05,      9.95,     10.27,      9.33,      7.59,      7.74,      6.02,      6.55,      5.46,      5.13,      5.01,,,,,,,,,,,,,,,,,
Ukraine,"Egypt, Arab Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,      5.45,      5.31,      4.30,      4.22,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      4.36,,,,,,,,,,,
Ukraine,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      2.83,      2.89,      3.56,      3.17,,,,,,,,,,,
Ukraine,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      3.34,      3.35,      3.75,      5.72,      6.17,      4.10,      4.15,      4.87,      4.66,      4.93,      3.81,      2.73,,,,,,,,
Ukraine,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.60,      9.86,      8.80,      8.04,      8.31,      7.58,      8.48,      8.38,      9.62,      9.47,      9.36,      9.40,      9.87,      9.58,      8.55,      7.66,      7.71,      8.47,      7.48,      5.96,,,,,,,,
Ukraine,India,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      3.31,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.19,,,      3.61,      4.44,      4.69,,      4.35,      5.43,      6.53,      5.54,      5.01,      5.57,      4.68,      5.16,      4.42,,      4.38,,,,,,,,,,
Ukraine,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      3.01,      2.80,,,,,      2.78,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      3.57,,,,,,,,,,,,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      4.48,,,,,,,,      4.22,,,,,,,,,,,,,
Ukraine,Poland,All Products,Export,Partner share(%)-Top 5 Export Partner,,      4.91,      4.02,      3.75,      4.09,      3.48,,      3.49,      3.32,      3.50,      2.95,,,,,,,,,,,,,,,,,
Ukraine,Poland,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.19,      5.64,      5.29,      4.21,      3.85,      4.59,      4.78,      5.01,      4.82,      4.68,      3.89,      3.43,      3.49,      3.16,,,,      3.31,      3.21,      2.89,,,,,,,,
Ukraine,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,     12.66,     18.18,     23.81,     25.67,     28.98,     26.12,     21.40,     23.50,     25.70,     22.55,     21.88,     17.83,     18.69,     17.56,     22.38,     23.96,     20.59,     22.95,     26.08,     38.56,,,,,,,,
Ukraine,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,     19.97,     23.31,     30.19,     32.39,     35.27,     36.55,     29.15,     22.72,     27.79,     30.62,     35.55,     40.19,     37.56,     37.11,     36.63,     41.65,     47.13,     48.07,     45.54,     49.92,,,,,,,,
Ukraine,Turkey,All Products,Export,Partner share(%)-Top 5 Export Partner,      7.27,      6.61,      6.01,      5.36,      5.48,      5.88,      5.36,      6.92,      7.39,      6.23,      5.92,      5.72,      3.91,      6.89,      6.21,      5.96,      5.74,      5.51,      4.72,      2.84,,,,,,,,
Ukraine,Turkmenistan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      6.59,      7.77,      7.76,      7.41,      6.81,      7.59,     11.11,     10.49,      6.78,      4.06,,      5.68,      8.76,,,,,,,,
Ukraine,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      4.60,,,      3.45,      4.92,,,,,,,,,,,,
Ukraine,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,      3.34,      3.98,      3.78,      3.21,,,,,,,,
Ukraine,World,All Products,Trade Indicator,Country Growth (%),    -14.25,     -6.07,     -4.54,     -1.18,     13.86,     12.99,    -22.16,     19.03,     12.85,      5.65,      4.20,     22.46,     12.08,      3.15,      6.52,     15.48,     -7.30,      1.43,     -2.77,     40.95,,,,,,,,
Ukraine,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     46.15,     44.92,     38.58,     44.59,     44.75,     40.41,     43.09,     35.73,     29.60,     36.71,,,,     15.66,,,,,     18.50,,,,,,,,,
Ukraine,World,Animal,Export,Export Product share(%),      2.15,      1.85,      1.71,      1.40,      1.37,      1.50,      1.50,      1.17,      1.52,      1.03,      2.14,      1.98,      2.27,      2.12,      2.79,      2.51,      2.37,      2.16,      3.09,      4.12,,,,,,,,
Ukraine,World,Capital goods,Export,Export Product share(%),      8.67,     10.14,     13.73,     15.93,     14.03,     14.46,     14.48,     13.44,     14.29,     12.17,     12.03,     14.03,     14.48,     13.53,     13.43,     11.99,     11.05,     13.60,     12.83,     13.53,,,,,,,,
Ukraine,World,Chemicals,Export,Export Product share(%),      5.54,      5.61,      6.80,      7.33,      7.85,      6.73,      6.29,      7.49,      8.24,      8.83,      8.73,      8.52,      8.42,      7.79,      9.09,     10.58,      9.35,     10.12,     10.58,     11.63,,,,,,,,
Ukraine,World,Consumer goods,Export,Export Product share(%),     15.91,     16.28,     16.52,     15.99,     18.66,     19.83,     18.97,     16.16,     17.19,     17.21,     19.77,     19.43,     21.88,     21.71,     19.47,     14.74,     13.92,     13.86,     15.82,     20.02,,,,,,,,
Ukraine,World,Food Products,Export,Export Product share(%),      6.47,      5.74,      5.64,      5.09,      4.30,      5.00,      5.26,      3.76,      4.25,      3.63,      3.77,      3.49,      3.92,      3.05,      2.77,      2.77,      2.66,      2.63,      4.83,      9.74,,,,,,,,
Ukraine,World,Footwear,Export,Export Product share(%),      0.40,      0.38,      0.31,      0.26,      0.31,      0.34,      0.36,      0.27,      0.30,      0.34,      0.31,      0.37,      0.40,      0.42,      0.52,      0.47,      0.52,      0.49,      0.42,      0.49,,,,,,,,
Ukraine,World,Fuels,Export,Export Product share(%),      1.28,      3.73,      4.53,      5.30,      8.32,      7.12,      5.37,      6.14,      5.34,      6.66,      9.77,     10.42,     11.93,      9.18,      7.29,      5.54,      6.05,      4.12,      4.24,      4.35,,,,,,,,
Ukraine,World,Hides and Skins,Export,Export Product share(%),      0.30,      0.29,      0.24,      0.20,      0.25,      0.34,      0.45,      0.54,      0.80,      0.80,      0.62,      0.63,      0.78,      0.89,      0.80,      0.80,      0.75,      0.78,      1.00,      0.84,,,,,,,,
Ukraine,World,Intermediate goods,Export,Export Product share(%),     44.12,     45.97,     44.75,     45.90,     49.36,     48.97,     46.39,     55.47,     58.89,     59.05,     55.69,     55.47,     51.62,     49.37,     52.91,     57.78,     53.63,     54.17,     55.07,     51.62,,,,,,,,
Ukraine,World,Mach and Elec,Export,Export Product share(%),     10.34,     10.50,     11.01,     10.22,      9.87,     11.01,     12.59,      9.47,     10.10,      8.68,      8.29,      9.28,     10.07,      9.81,     10.54,      9.32,      7.91,      8.74,      9.64,      9.77,,,,,,,,
Ukraine,World,Metals,Export,Export Product share(%),     24.84,     28.26,     27.75,     27.48,     32.30,     33.70,     32.28,     41.21,     42.15,     42.80,     40.93,     39.94,     36.81,     39.58,     41.32,     44.38,     42.08,     42.22,     41.43,     33.07,,,,,,,,
Ukraine,World,Minerals,Export,Export Product share(%),      6.85,      7.59,      7.31,      5.84,      6.68,      5.97,      4.46,      4.39,      3.34,      3.44,      3.98,      2.87,      3.24,      3.34,      3.46,      4.06,      4.04,      5.09,      4.78,      4.30,,,,,,,,
Ukraine,World,Miscellaneous,Export,Export Product share(%),      1.95,      1.88,      2.42,      1.91,      1.81,      1.97,      2.31,      1.48,      2.01,      2.16,      1.82,      3.43,      3.24,      2.71,      2.99,      3.32,      4.51,      3.43,      3.28,      1.98,,,,,,,,
Ukraine,World,Plastic or Rubber,Export,Export Product share(%),      1.08,      1.09,      1.24,      1.45,      1.37,      1.33,      1.42,      1.49,      2.00,      2.09,      1.68,      1.34,      1.57,      1.47,      1.57,      1.68,      1.63,      2.50,      2.60,      2.79,,,,,,,,
Ukraine,World,Raw materials,Export,Export Product share(%),     31.01,     27.34,     24.09,     21.58,     17.36,     16.07,     19.33,     14.46,      8.77,     10.52,     11.74,      9.96,     10.73,     14.25,     12.24,     13.10,     17.76,     15.79,     13.82,     13.66,,,,,,,,
Ukraine,World,Stone and Glass,Export,Export Product share(%),      1.08,      1.19,      1.11,      1.05,      0.95,      0.92,      0.93,      0.90,      1.03,      0.99,      0.93,      0.86,      1.00,      0.82,      0.87,      0.80,      0.68,      0.86,      0.94,      1.20,,,,,,,,
Ukraine,World,Textiles and Clothing,Export,Export Product share(%),      1.66,      1.46,      1.28,      1.14,      1.26,      1.43,      1.80,      1.47,      2.01,      2.39,      2.67,      2.70,      3.32,      3.65,      3.78,      3.69,      3.92,      3.97,      3.16,      2.66,,,,,,,,
Ukraine,World,Transportation,Export,Export Product share(%),      1.78,      2.73,      5.28,      8.68,      7.10,      6.34,      4.02,      6.45,      6.71,      5.42,      4.81,      6.22,      4.27,      3.84,      3.37,      3.01,      3.58,      4.88,      3.80,      4.41,,,,,,,,
Ukraine,World,Vegetable,Export,Export Product share(%),     29.61,     23.35,     19.59,     19.47,     13.09,     12.86,     17.26,     11.27,      6.99,      7.62,      6.67,      5.15,      5.66,      8.16,      5.65,      4.17,      7.22,      6.13,      4.75,      7.31,,,,,,,,
Ukraine,World,Wood,Export,Export Product share(%),      4.66,      4.36,      3.78,      3.19,      3.19,      3.44,      3.71,      2.50,      3.24,      3.13,      2.89,      2.78,      3.11,      3.17,      3.18,      2.87,      2.72,      1.88,      1.47,      1.35,,,,,,,,
Ukraine,World,Capital goods,Import,Import Product share(%),     17.67,     16.96,     18.56,     19.93,     18.03,     15.57,     16.14,     22.71,     25.21,     23.80,     22.77,     22.55,     20.20,     18.73,     18.47,     17.07,     15.92,     21.43,     19.99,     16.93,,,,,,,,
